2,CsquareTiles,128_64_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,12154417,,cpu-cycles,0.19%,18830809,100.00,0.647,GHz,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Cs_64_64_64_2_CsquareTiles-ACC-app.csv
2,CsquareTiles,128_64_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,1,,context-switches,37.42%,18820836,100.00,53.223,/sec,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Cs_64_64_64_2_CsquareTiles-ACC-app.csv
2,CsquareTiles,128_64_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,163,,page-faults,0.12%,18820836,100.00,8.675,K/sec,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Cs_64_64_64_2_CsquareTiles-ACC-app.csv
2,CsquareTiles,128_64_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,18.82,msec,task-clock,0.20%,18820836,100.00,0.946,CPUs utilized,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Cs_64_64_64_2_CsquareTiles-ACC-app.csv
2,CsquareTiles,128_64_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,62725,,L1-dcache-load-misses,1.51%,18830809,100.00,2.31,of all L1-dcache accesses,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Cs_64_64_64_2_CsquareTiles-ACC-app.csv
2,CsquareTiles,128_64_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,2714863,,L1-dcache-loads,0.09%,18830809,100.00,144.494,M/sec,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Cs_64_64_64_2_CsquareTiles-ACC-app.csv
2,CsquareTiles,128_64_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,2789593,,L1-dcache-stores,1.97%,17330594,92.03,148.472,M/sec,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Cs_64_64_64_2_CsquareTiles-ACC-app.csv
2,CsquareTiles,128_64_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,182130,,L1-icache-load-misses,13.21%,7482052,39.73,,,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Cs_64_64_64_2_CsquareTiles-ACC-app.csv
2,CsquareTiles,128_64_128,matmul_i32,MLIR,16,v4,Cs_64_64_64,1,jude_rel,19932596,ns,duration_time,0.49%,19932596,100.00,1.061,G/sec,perf-results-driver-matmul-m128_n64_k128-ACC_v4_Cs_64_64_64_2_CsquareTiles-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,1382025,,branch-instructions,0.60%,28207641,58.55,28.644,M/sec,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,220721,,branch-misses,3.29%,28175703,58.48,15.76,of all branches,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,8804250,,cache-references,0.47%,20853021,43.28,182.481,M/sec,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,114913,,cache-misses,0.47%,30827743,63.98,1.301,of all cache refs,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,31120365,,cpu-cycles,0.09%,40817450,84.72,0.645,GHz,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,2,,context-switches,18.71%,48159870,100.00,41.453,/sec,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,331,,page-faults,0.12%,48159870,100.00,6.860,K/sec,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,48.16,msec,task-clock,0.07%,48159870,100.00,0.976,CPUs utilized,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,112853,,L1-dcache-load-misses,0.45%,48181059,100.00,1.35,of all L1-dcache accesses,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,8339620,,L1-dcache-loads,0.05%,48181059,100.00,172.851,M/sec,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,8424560,,L1-dcache-stores,0.93%,47301456,98.17,174.611,M/sec,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,109524,,L1-icache-load-misses,11.71%,37358672,77.54,,,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
3,BsquareTile,128_512_128,matmul_i32,MLIR,16,v4,Bs_64_64_64,1,jude_rel,49361776,ns,duration_time,0.10%,49361776,100.00,1.023,G/sec,perf-results-driver-matmul-m128_n512_k128-ACC_v4_Bs_64_64_64_3_BsquareTile-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,671293,,branch-instructions,8.48%,7780458,38.87,33.985,M/sec,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,140178,,branch-misses,4.67%,17777710,88.82,22.55,of all branches,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,2875849,,cache-references,0.13%,20014978,100.00,145.592,M/sec,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,60044,,cache-misses,2.47%,20014978,100.00,2.087,of all cache refs,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,12915744,,cpu-cycles,0.60%,20014978,100.00,0.654,GHz,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,0,,context-switches,0.00%,20006851,100.00,0.000,/sec,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
1,Best,128_128_64,matmul_i32,MLIR,16,v4,As_64_64_64,1,jude_rel,167,,page-faults,0.15%,20006851,100.00,8.455,K/sec,perf-results-driver-matmul-m128_n128_k64-ACC_v4_As_64_64_64_1_Best-ACC-app.csv
