3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,1440144,,branch-instructions,0.19%,27164971,57.58,30.572,M/sec,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,260965,,branch-misses,0.30%,27188614,57.63,18.07,of all branches,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,8670801,,cache-references,0.12%,23974337,50.81,184.067,M/sec,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,105297,,cache-misses,0.76%,33949333,71.95,1.216,of all cache refs,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,30502427,,cpu-cycles,0.04%,43949554,93.15,0.648,GHz,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,1,,context-switches,20.00%,47168711,100.00,21.228,/sec,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,401,,page-faults,0.09%,47168711,100.00,8.513,K/sec,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,47.17,msec,task-clock,0.04%,47168711,100.00,0.977,CPUs utilized,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,103154,,L1-dcache-load-misses,0.65%,47181773,100.00,1.23,of all L1-dcache accesses,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,8362877,,L1-dcache-loads,0.03%,47181773,100.00,177.530,M/sec,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,8701757,,L1-dcache-stores,0.24%,43224238,91.61,184.724,M/sec,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,37872,,L1-icache-load-misses,5.54%,33225599,70.42,,,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
3,Bsquare,256_512_32,matmul_i32,MLIR,16,v4,Bs_32_32_32,1,jude_rel,48349182,ns,duration_time,0.06%,48349182,100.00,1.026,G/sec,perf-results-driver-matmul-m256_n512_k32-ACC_v4_Bs_32_32_32_3_Bsquare-ACC-app.csv
