16_16_16,16_16_16,matmul_i32,mlir_ACC,16,v2,Ns,1,tul_rel,111,,page-faults,0.22%,14705823,100.00,7.504,K/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc16_v2_Ns.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,16,v2,Ns,1,tul_rel,14.71,msec,task-clock,0.27%,14705823,100.00,0.926,CPUs utilized,perf-results-driver-matmul-m16_n16_k16-ACC-acc16_v2_Ns.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,16,v2,Ns,1,tul_rel,46573,,L1-dcache-load-misses,0.43%,14707910,100.00,2.57,of all L1-dcache accesses,perf-results-driver-matmul-m16_n16_k16-ACC-acc16_v2_Ns.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,16,v2,Ns,1,tul_rel,1813557,,L1-dcache-loads,0.11%,14707910,100.00,122.601,M/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc16_v2_Ns.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,16,v2,Ns,1,tul_rel,2029236,,L1-dcache-stores,1.63%,7361323,50.05,137.182,M/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc16_v2_Ns.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,16,v2,Ns,1,tul_rel,<not counted>,,L1-icache-load-misses,0.00%,0,0.00,,,perf-results-driver-matmul-m16_n16_k16-ACC-acc16_v2_Ns.csv
16_16_16,16_16_16,matmul_i32,mlir_ACC,16,v2,Ns,1,tul_rel,15590209,ns,duration_time,0.88%,15590209,100.00,1.054,G/sec,perf-results-driver-matmul-m16_n16_k16-ACC-acc16_v2_Ns.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,12623328,,branch-instructions,0.23%,489900786,77.78,20.048,M/sec,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,969347,,branch-misses,1.02%,489930250,77.78,7.70,of all branches,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,86590954,,cache-references,0.05%,420050227,66.69,137.519,M/sec,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,554542,,cache-misses,0.59%,420019710,66.68,0.641,of all cache refs,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,408091685,,cpu-cycles,0.12%,490015473,77.79,0.648,GHz,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,2,,context-switches,18.71%,629864552,100.00,3.176,/sec,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,304,,page-faults,0.17%,629864552,100.00,482.795,/sec,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,629.86,msec,task-clock,0.13%,629864552,100.00,0.998,CPUs utilized,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,548618,,L1-dcache-load-misses,0.53%,489893308,77.77,0.64,of all L1-dcache accesses,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,86445642,,L1-dcache-loads,0.06%,489944281,77.78,137.288,M/sec,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
256_256_256,256_256_256,matmul_i32,cpp_MAN,8,v3,As,1,tul_rel,86753536,,L1-dcache-stores,0.10%,489829510,77.76,137.777,M/sec,perf-results-driver-matmul-m256_n256_k256-MAN-acc8_v3_As.csv
