B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,329859,,branch-misses,1.71%,4349957539,77.70,0.15,of all branches
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,1689503225,,cache-references,0.02%,3738477339,66.78,300.595,M/sec
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,26530681,,cache-misses,0.03%,3738530587,66.78,1.570,of all cache refs
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,3627582344,,cpu-cycles,0.18%,4358381346,77.85,0.645,GHz
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,9,,context-switches,14.23%,5598030780,100.00,1.601,/sec
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,1375,,page-faults,0.04%,5598030780,100.00,244.638,/sec
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,5598.03,msec,task-clock,0.18%,5598030780,100.00,0.996,CPUs utilized
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,26538592,,L1-dcache-load-misses,0.02%,4358237017,77.85,1.57,of all L1-dcache accesses
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,1689731746,,L1-dcache-loads,0.01%,4358200360,77.85,300.635,M/sec
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,1690034423,,L1-dcache-stores,0.01%,4357718277,77.84,300.689,M/sec
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,340870,,L1-icache-load-misses,0.84%,4347708015,77.66,,
B1_IHW16_IC256_FHW3_OC512_ST2,1_16_256_3_512_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,1305029053,ns,duration_time,0.76%,1305029053,100.00,232.189,M/sec
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,220385336,,branch-instructions,0.01%,4378072787,77.66,39.121,M/sec
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,499079,,branch-misses,1.94%,4377839563,77.66,0.23,of all branches
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,1736971474,,cache-references,0.01%,3747977794,66.48,308.336,M/sec
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,6889996,,cache-misses,1.06%,3750683064,66.53,0.397,of all cache refs
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,3652771083,,cpu-cycles,0.04%,4380618511,77.71,0.648,GHz
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,11,,context-switches,4.64%,5637380382,100.00,1.953,/sec
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,589,,page-faults,0.09%,5637380382,100.00,104.555,/sec
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,5637.38,msec,task-clock,0.03%,5637380382,100.00,1.000,CPUs utilized
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,6883034,,L1-dcache-load-misses,1.05%,4390316929,77.88,0.40,of all L1-dcache accesses
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,1736785846,,L1-dcache-loads,0.00%,4397613454,78.01,308.303,M/sec
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,1737219068,,L1-dcache-stores,0.02%,4396114850,77.98,308.380,M/sec
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,326788,,L1-icache-load-misses,4.87%,4386346279,77.81,,
B1_IHW58_IC64_FHW3_OC128_ST2,1_58_64_3_128_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,1345299054,ns,duration_time,0.14%,1345299054,100.00,238.809,M/sec
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,319102599,,branch-instructions,0.00%,8902521432,77.67,27.839,M/sec
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,3667689,,branch-misses,0.34%,8902488874,77.67,1.15,of all branches
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,3035676326,,cache-references,0.01%,7638752183,66.65,264.836,M/sec
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,2957200,,cache-misses,0.61%,7648880908,66.73,0.097,of all cache refs
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,7428311986,,cpu-cycles,0.00%,8922533873,77.85,0.648,GHz
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,19,,context-switches,3.07%,11461508770,100.00,1.658,/sec
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,1842,,page-faults,0.02%,11461508770,100.00,160.698,/sec
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,11461.51,msec,task-clock,0.00%,11461508770,100.00,0.999,CPUs utilized
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,2988819,,L1-dcache-load-misses,0.57%,8922609820,77.85,0.10,of all L1-dcache accesses
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,3034156671,,L1-dcache-loads,0.00%,8922555319,77.85,264.704,M/sec
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,3034388303,,L1-dcache-stores,0.01%,8921245719,77.84,264.724,M/sec
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,592020,,L1-icache-load-misses,2.89%,8911204053,77.75,,
B1_IHW230_IC3_FHW7_OC64_ST2,1_230_3_7_64_2,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,18446744072290848768,ns,duration_time,0.00%,18446744072290848768,100.00,1609317537.443,G/sec
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,337750953,,branch-instructions,0.04%,9952647080,77.68,26.384,M/sec
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,7652229,,branch-misses,1.67%,9955391116,77.70,2.27,of all branches
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,3661396149,,cache-references,0.01%,8545611246,66.70,286.015,M/sec
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,7689035,,cache-misses,1.93%,8552814559,66.75,0.210,of all cache refs
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,8302930861,,cpu-cycles,0.04%,9972724746,77.84,0.649,GHz
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,15,,context-switches,6.18%,12812151823,100.00,1.172,/sec
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,753,,page-faults,0.07%,12812151823,100.00,58.822,/sec
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,12812.15,msec,task-clock,0.04%,12812151823,100.00,1.001,CPUs utilized
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,7675389,,L1-dcache-load-misses,1.96%,9972587609,77.84,0.21,of all L1-dcache accesses
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,3661026527,,L1-dcache-loads,0.01%,9972713074,77.84,285.986,M/sec
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,3662572226,,L1-dcache-stores,0.01%,9966115172,77.79,286.107,M/sec
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,772506,,L1-icache-load-misses,2.18%,9956042358,77.71,,
B1_IHW58_IC64_FHW3_OC64_ST1,1_58_64_3_64_1,conv2d_i32,cpp_MAN,ACC,v3,1,jude_rel,18446744073639493632,ns,duration_time,0.00%,18446744073639493632,100.00,1440991273.900,G/sec
B1_IHW16_IC256_FHW3_OC256_ST1,1_16_256_3_256_1,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,439965320,,branch-instructions,0.00%,9162654982,77.77,37.775,M/sec
B1_IHW16_IC256_FHW3_OC256_ST1,1_16_256_3_256_1,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,595380,,branch-misses,0.53%,9162740535,77.77,0.14,of all branches
B1_IHW16_IC256_FHW3_OC256_ST1,1_16_256_3_256_1,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,3346270021,,cache-references,0.00%,7852980539,66.65,287.311,M/sec
B1_IHW16_IC256_FHW3_OC256_ST1,1_16_256_3_256_1,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,52372115,,cache-misses,0.02%,7852838990,66.65,1.565,of all cache refs
B1_IHW16_IC256_FHW3_OC256_ST1,1_16_256_3_256_1,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,7637387700,,cpu-cycles,0.39%,9162763650,77.77,0.656,GHz
B1_IHW16_IC256_FHW3_OC256_ST1,1_16_256_3_256_1,conv2d_i32,MLIR,CPU,NONE,1,jude_rel,13,,context-switches,11.25%,11782238923,100.00,1.116,/sec
